wikiStats|fr

redirects|11592
r|Modèle:Conflits religieux au Nigeria|Modèle:Rébellion islamiste au Nigeria
r|Modèle:Country data ESP|Modèle:Country data Espagne
r|Modèle:Portail spectacle|Modèle:Portail arts du spectacle
r|Modèle:Utilisateur Brignoles|Modèle:Utilisateur habite Brignoles
r|Modèle:=p|Modèle:Tire langue
r|Modèle:Frier|Modèle:Ref-Frier
r|Modèle:Utilisateur La Guerre des étoiles|Modèle:Utilisateur SWars
r|Modèle:XXXIIème|Modèle:XXXIIe
r|Modèle:Géolocalisation/UK|Modèle:Géolocalisation/Royaume-Uni
r|Modèle:Secouriste|Modèle:Utilisateur secouriste
r|Modèle:Données/Ponts/évolution population|Modèle:Données/Ponts (Manche)/évolution population
r|Modèle:Portail ichthyologie|Modèle:Portail ichtyologie
r|Modèle:Catégorie Formule E|Modèle:Catégorie Sport automobile à énergies alternatives
r|Modèle:Ébauche/paramètres PNG|Modèle:Ébauche/paramètres Papouasie-Nouvelle-Guinée
r|Modèle:Modl|Modèle:M
r|Modèle:Portail Congo-Brazzaville|Modèle:Portail République du Congo
r|Modèle:Époque|Modèle:Ères et périodes géologiques
r|Modèle:IRL football ancien|Modèle:EIR football
r|Modèle:Portail Années 1900|Modèle:Portail années 1900
r|Modèle:Données/Sainte-Colombe (Côte-d'Or)/informations générales|Modèle:Données/Sainte-Colombe-en-Auxois/informations générales
r|Modèle:Catégorie Château de Versailles|Modèle:Catégorie château de Versailles
r|Modèle:User kk-2|Modèle:Utilisateur kk-2
r|Modèle:Portail Gratte-ciel|Modèle:Portail gratte-ciel
r|Modèle:ASM-d|Modèle:ASA-d
r|Modèle:Catégorie Wallis et Futuna|Modèle:Catégorie Wallis-et-Futuna
r|Modèle:Transport en commun/Lumière sur... (Avril 2009)|Modèle:Transport en commun/Lumière sur... (avril 2009)
r|Modèle:Dernière version stable/Bison (GNU)|Modèle:Dernière version stable/GNU Bison
r|Modèle:Palette Équipes de la NAFU|Modèle:Équipes de la NAFU
r|Modèle:Catégorie Lusophonie|Modèle:Catégorie lusophonie
r|Modèle:Anniversaire Utilisateur 1er juin|Modèle:Anniversaire Utilisateur 1 juin
r|Modèle:Ton commercial|Modèle:Promotionnel
r|Modèle:User na-3|Modèle:Utilisateur na-3
r|Modèle:Marine nationale française|Modèle:Marine française
r|Modèle:Lien filtre|Modèle:FA
r|Modèle:Couleurs US Perpignan rugby|Modèle:Couleurs USA Perpignan rugby
r|Modèle:Palette RmP|Modèle:Palette Remontées mécaniques de la Plagne
r|Modèle:Palette Histoire Ethiopie|Modèle:Palette Histoire de l'Éthiopie
r|Modèle:MAL|Modèle:Malaisie
r|Modèle:Portail Politique belge|Modèle:Portail politique belge
r|Modèle:User be|Modèle:Utilisateur be
r|Modèle:Country data LSO|Modèle:Country data Lesotho
r|Modèle:User gd-3|Modèle:Utilisateur gd-3
r|Modèle:SJM|Modèle:Svalbard et île Jan Mayen
r|Modèle:Catégorie Préfecture de Tochigi|Modèle:Catégorie préfecture de Tochigi
r|Modèle:Pas fini/Autre|Modèle:En travaux/Autre
r|Modèle:User ta-0|Modèle:Utilisateur ta-0
r|Modèle:Centre dynastie|Modèle:Succession/Case
r|Modèle:Purple|Modèle:Violet
r|Modèle:Données/Epiry/évolution population|Modèle:Données/Épiry/évolution population
r|Modèle:Utilisateur Alpes-Maritimes|Modèle:Utilisateur habite Alpes-Maritimes
r|Modèle:Utilisateur Saint-Ouen|Modèle:Utilisateur habite Saint-Ouen
r|Modèle:Ère|Modèle:Re
r|Modèle:Palette Princes d'Ambre|Modèle:Palette Cycle des Princes d'Ambre
r|Modèle:Palette Personnes liées à l’anarchisme|Modèle:Palette Personnes liées au mouvement anarchiste
r|Modèle:Portail Relations entre la France et la Pologne|Modèle:Portail relations entre la France et la Pologne
r|Modèle:Metacritic film|Modèle:Metacritic
r|Modèle:User vec-*|Modèle:Utilisateur vec-*
r|Modèle:Country data Palau|Modèle:Country data Palaos
r|Modèle:Portail Gastronomie|Modèle:Portail alimentation et gastronomie
r|Modèle:Palette Coupe du monde de football 2010|Modèle:Palette Coupe du monde de la FIFA 2010
r|Modèle:Couleur race Stargate|Modèle:Infobox Race de Stargate/Couleur
r|Modèle:Portail Mississippi|Modèle:Portail Mississippi (État)
r|Modèle:Phase finale de la Coupe du monde de football 2014/Match 51|Modèle:Phase finale de la Coupe du monde de football 2014/Pays-Bas - Mexique
r|Modèle:Ébauche/paramètres Washington DC|Modèle:Ébauche/paramètres Washington (district de Columbia)
r|Modèle:Portail rail|Modèle:Portail chemin de fer
r|Modèle:Country data Indonesia|Modèle:Country data Indonésie
r|Modèle:Bnf|Modèle:BNF
r|Modèle:Catégorie années 1020|Modèle:Catégorie Moyen Âge
r|Modèle:User zh-min-nan-*|Modèle:Utilisateur zh-min-nan-*
r|Modèle:Utilisateur Projet/Rugby|Modèle:Utilisateur Projet/Rugby à XV
r|Modèle:User hess-2|Modèle:Utilisateur hess-2
r|Modèle:Catégorie préhistoire|Modèle:Catégorie Préhistoire
r|Modèle:Utilisateur Projet/SIB|Modèle:Utilisateur Projet/Sciences de l'information et des bibliothèques
r|Modèle:User br-*|Modèle:Utilisateur br-*
r|Modèle:Point/Distillerie|Modèle:Point/Distillerie sans toponyme
r|Modèle:Utilisateur origine Provence-Alpes-Côte-d’Azur|Modèle:Utilisateur origine Provence-Alpes-Côte d'Azur
r|Modèle:User ilo-4|Modèle:Utilisateur ilo-4
r|Modèle:URSS-d|Modèle:URS-d
r|Modèle:Math|Modèle:Formule
r|Modèle:Catégorie Laval|Modèle:Catégorie Laval (Québec)
r|Modèle:User ce-*|Modèle:Utilisateur ce-*
r|Modèle:Hand couleur|Modèle:Sport couleur
r|Modèle:Country data QC|Modèle:Country data Québec
r|Modèle:Country data Italie (1861-1946)|Modèle:Country data Italie
r|Modèle:Accueil Actualité|Modèle:Accueil actualité
r|Modèle:User scn-3|Modèle:Utilisateur scn-3
r|Modèle:En lld|Modèle:En ladin
r|Modèle:Palette Research In Motion|Modèle:Palette BlackBerry
r|Modèle:PolitiqueMalte|Modèle:Palette Politique/Malte
r|Modèle:Fclas forfait|Modèle:Foot classement forfait
r|Modèle:User ksh-4|Modèle:Utilisateur ksh-4
r|Modèle:Projet Brésil|Modèle:Invitation projet Brésil
r|Modèle:RTC|Modèle:République tchèque
r|Modèle:Catégorie années 1210|Modèle:Catégorie Moyen Âge
r|Modèle:Bus Optile/SITUS/couleur texte/Documentation|Modèle:Bus Optile/défaut/couleur texte/Documentation
r|Modèle:Saison cyclonique 2006 (Atlantique nord)|Modèle:Saison cyclonique 2006 dans l'océan Atlantique Nord
r|Modèle:Utilisateur Loire-Atlantique|Modèle:Utilisateur habite Loire-Atlantique
r|Modèle:Wikicrédit/Fusion/Documentation|Modèle:Wikicrédit/Documentation
r|Modèle:Ébauche/paramètres localité de Géorgie (Etats-Unis)|Modèle:Ébauche/paramètres localité de Géorgie (États-Unis)
r|Modèle:Portail Département de la Loire|Modèle:Portail département de la Loire
r|Modèle:Portail sciences humaines|Modèle:Portail sciences humaines et sociales
r|Modèle:WAL|Modèle:Pays de Galles
r|Modèle:Redirect Wikiversité|Modèle:Redirect Wikiversity
r|Modèle:User hess-3|Modèle:Utilisateur hess-3
r|Modèle:Devoir|Modèle:Devoirs
r|Modèle:Country data UGA|Modèle:Country data Ouganda
r|Modèle:Utilisateur Projet/Jeux Olympiques|Modèle:Utilisateur Projet/Jeux olympiques
r|Modèle:Bulgarie (1878-1944)|Modèle:Bulgarie (1908-1946)
r|Modèle:Portail Enluminure|Modèle:Portail enluminure
r|Modèle:User hy-*|Modèle:Utilisateur hy-*
r|Modèle:Données/Puna'auia/évolution population|Modèle:Données/Punaauia/évolution population
r|Modèle:Portail Bande dessinée francophone|Modèle:Portail bande dessinée francophone
r|Modèle:Adieu vandale|Modèle:Vandale bloqué indéfiniment sans avertissement
r|Modèle:Utilisateur Russie|Modèle:Utilisateur aime Russie
r|Modèle:PolitiqueThaïlande|Modèle:Palette Politique/Thaïlande
r|Modèle:Déco CdrOL|Modèle:Déco Commandeur de l'ordre de Léopold
r|Modèle:Mois suivant|Modèle:NEXTMONTH
r|Modèle:Palette Union des démocrates et indépendants|Modèle:Palette UDI
r|Modèle:Niveau kypchak|Modèle:Niveau kiptchak
r|Modèle:PolitiqueTonga|Modèle:Palette Politique/Tonga
r|Modèle:Portail gastronomie|Modèle:Portail alimentation et gastronomie
r|Modèle:Conversion/Unité de mesure (abbréviation)|Modèle:Conversion/Unité de mesure/abréviation
r|Modèle:Utilisateur Pyrénées-Atlantiques|Modèle:Utilisateur habite Pyrénées-Atlantiques
r|Modèle:Utilisateur Projet/Aide|Modèle:Utilisateur Projet/Aide et accueil
r|Modèle:Catégorie Sahara occidental|Modèle:Catégorie Maghreb
r|Modèle:Tramway de Valenciennes/Ligne B|Modèle:Tramway de Valenciennes/Ligne 2
r|Modèle:Imdb episode|Modèle:Imdb épisode
r|Modèle:Utilisateur étudiante psycho|Modèle:Utilisateur étudiant psycho
r|Modèle:Utilisateur Federer|Modèle:Utilisateur Roger Federer
r|Modèle:Portail Couronne d'Aragon|Modèle:Portail couronne d'Aragon
r|Modèle:User ie-3|Modèle:Utilisateur ie-3
r|Modèle:Ébauche/paramètres rivière|Modèle:Ébauche/paramètres cours d'eau
r|Modèle:Country data États fédérés de Micronésie|Modèle:Country data Micronésie
r|Modèle:À quelle date ?|Modèle:Quand
r|Modèle:Country data MLI|Modèle:Country data Mali
r|Modèle:Country data MWI|Modèle:Country data Malawi
r|Modèle:Palette Eurovision 2000|Modèle:Palette Concours Eurovision de la chanson 2000
r|Modèle:Ébauche/paramètres sportif italien|Modèle:Ébauche/paramètres personnalité italienne
r|Modèle:Sources|Modèle:À sourcer
r|Modèle:Catégorie Modélisme|Modèle:Catégorie modélisme
r|Modèle:Ébauche/paramètres Portail Droits de l'homme|Modèle:Ébauche/paramètres droits de l'homme
r|Modèle:GER (1945)-d|Modèle:GER (1933-1945)-d
r|Modèle:Utilisateur Osny|Modèle:Utilisateur habite Osny
r|Modèle:User Projet/Modèle|Modèle:Utilisateur Projet/Modèle
r|Modèle:Talkback|Modèle:Réponse
r|Modèle:Palette Effectif actuel de Rangers FC|Modèle:Palette Effectif actuel du Rangers FC
r|Modèle:Territoire du Nord|Modèle:AU-NT
r|Modèle:User ang-3|Modèle:Utilisateur ang-3
r|Modèle:User mr-1|Modèle:Utilisateur mr-1
r|Modèle:Ébauche/paramètres Washington (District de Columbia)|Modèle:Ébauche/paramètres Washington (district de Columbia)
r|Modèle:User sa-*|Modèle:Utilisateur sa-*
r|Modèle:Country data NV|Modèle:Country data Nevada
r|Modèle:Editnotice|Modèle:Notice d'édition
r|Modèle:Ébauche/paramètres Manga|Modèle:Ébauche/paramètres manga
r|Modèle:EQG|Modèle:Guinée équatoriale
r|Modèle:Publicitaire|Modèle:Promotionnel
r|Modèle:User cv-0|Modèle:Utilisateur cv-0
r|Modèle:Palette Stades actuels de ligue majeure de soccer D1|Modèle:Palette Stades actuels de Major League Soccer
r|Modèle:GAB|Modèle:Gabon
r|Modèle:Catégorie Michael Jackson|Modèle:Catégorie musique
r|Modèle:Élément/Strontium|Modèle:Infobox Élément/Strontium
r|Modèle:User es-mx|Modèle:Utilisateur es-mx
r|Modèle:User gl-*|Modèle:Utilisateur gl-*
r|Modèle:Ébauche/paramètres géographie NZ|Modèle:Ébauche/paramètres géographie de la Nouvelle-Zélande
r|Modèle:User tn-2|Modèle:Utilisateur tun-2
r|Modèle:Palette Division 1 féminine 2006-2007|Modèle:Palette Football en France 2006-2007
r|Modèle:Country data HON|Modèle:Country data Honduras
r|Modèle:Bienvenue promo|Modèle:BSI promo
r|Modèle:Ébauche/paramètres chanteuse québécoise|Modèle:Ébauche/paramètres chanteur québécois
r|Modèle:Chimiebox/Documentation|Modèle:Infobox Chimie/Documentation
r|Modèle:Annonce vote|Modèle:Annonce consultation
r|Modèle:Country data the Soviet Union|Modèle:Country data Union soviétique
r|Modèle:User gu-0|Modèle:Utilisateur gu-0
r|Modèle:User pcd-2|Modèle:Utilisateur pcd-2
r|Modèle:XXXIIIème|Modèle:XXXIIIe
r|Modèle:Utilisateur Cherbourg|Modèle:Utilisateur habite Cherbourg
r|Modèle:Electronique|Modèle:Utilisateur compose musique électronique
r|Modèle:Country data GEQ|Modèle:Country data Guinée équatoriale
r|Modèle:User yi-3|Modèle:Utilisateur yi-3
r|Modèle:User ml|Modèle:Utilisateur ml
r|Modèle:Catégorie Années 1860|Modèle:Catégorie XIXe siècle
r|Modèle:IPL Kolkota|Modèle:IPL Kolkata
r|Modèle:Country data Libéria|Modèle:Country data Liberia
r|Modèle:Sécurité informatique|Modèle:Portail sécurité informatique
r|Modèle:Catégorie Transports|Modèle:Catégorie transports
r|Modèle:Utilisateur Bordeaux|Modèle:Utilisateur aime Bordeaux
r|Modèle:Latest stable release/Songbird|Modèle:Dernière version stable/Songbird
r|Modèle:Accueil/Contribuer|Modèle:Accueil/Participation
r|Modèle:Portail Natation|Modèle:Portail natation
r|Modèle:Mississippi (État)|Modèle:Mississippi
r|Modèle:Passage à préciser|Modèle:Précision nécessaire
r|Modèle:Palette Rome antique|Modèle:Palette Société de la Rome antique
r|Modèle:Utilisateur Marne|Modèle:Utilisateur habite Marne
r|Modèle:Déco OOPA|Modèle:Déco Officier de l'Ordre des Palmes académiques
r|Modèle:Relevé météo/Diagramme climatique|Modèle:Climat/Diagramme climatique
r|Modèle:Ref-Gazette anecdotique, littéraire, artistique et bibliographique, 1886|Modèle:Ref-Gazette anecdotique, littéraire, artistique et bibliographique, 1876-1891
r|Modèle:Déco CGB1915|Modèle:Déco Croix de guerre (Belgique, 1914-1918)
r|Modèle:Portail Canoë-kayak|Modèle:Portail canoë-kayak
r|Modèle:Portail France d’outre-mer|Modèle:Portail France d'outre-mer
r|Modèle:User cy-1|Modèle:Utilisateur cy-1
r|Modèle:User vi-2|Modèle:Utilisateur vi-2
r|Modèle:Congo-Kinshasa basket-ball féminin|Modèle:République démocratique du Congo basket-ball féminin
r|Modèle:Portail Parcs d'attractions|Modèle:Portail parcs de loisirs
r|Modèle:Utilisateur Japon|Modèle:Utilisateur aime Japon
r|Modèle:Navy|Modèle:Marine de guerre
r|Modèle:Ébauche/paramètres personnalité du Brésil|Modèle:Ébauche/paramètres personnalité brésilienne
r|Modèle:Révolte syrienne|Modèle:Guerre civile syrienne
r|Modèle:Country data IVB|Modèle:Country data Îles Vierges britanniques
r|Modèle:User war|Modèle:Utilisateur war
r|Modèle:Utilisateur La Tour-de-Peilz|Modèle:Utilisateur habite La Tour-de-Peilz
r|Modèle:Fb captain|Modèle:Cap
r|Modèle:CUW|Modèle:Curaçao
r|Modèle:Utilisateur Saint-Raphaël (Var)|Modèle:Utilisateur habite Saint-Raphaël
r|Modèle:Breton mop|Modèle:Icône Breton
r|Modèle:Souveraineté de la France|Modèle:Utilisateur Souveraineté de la France
r|Modèle:User vec-1|Modèle:Utilisateur vec-1
r|Modèle:Portail Publicité|Modèle:Portail publicité
r|Modèle:Country data Trinidad-et-Tobago|Modèle:Country data Trinité-et-Tobago
r|Modèle:KSV|Modèle:Kosovo
r|Modèle:Bus Optile/SAVAC/couleur texte/Documentation|Modèle:Bus Optile/défaut/couleur texte/Documentation
r|Modèle:User sh-*|Modèle:Utilisateur sh-*
r|Modèle:Utilisateur Wikiconcours lycéens|Modèle:Utilisateur Wikiconcours lycéen
r|Modèle:Portail Années 1930|Modèle:Portail entre-deux-guerres
r|Modèle:Portail Rabat|Modèle:Portail Rabat-Salé
r|Modèle:Utilisateur Diplome CAP|Modèle:Utilisateur CAP Diplome
r|Modèle:Palette Départements de France|Modèle:Palette Départements et métropole à statut de collectivité territoriale français
r|Modèle:Palette Lemsterland|Modèle:Palette Navigation Lemsterland
r|Modèle:Données/Bors (Canton de Baignes-Sainte-Radegonde)/informations générales|Modèle:Données/Bors (canton de Baignes-Sainte-Radegonde)/informations générales
r|Modèle:Lignes de Regio S-Bahn|Modèle:Lignes du Regio S-Bahn
r|Modèle:Bo-zwpi|Modèle:Tibétain
r|Modèle:Mini XXVIIIe|Modèle:XXVIIIe
r|Modèle:Utilisateur origine Centre|Modèle:Utilisateur origine Centre-Val de Loire
r|Modèle:FIN|Modèle:Finlande
r|Modèle:Speedy delete|Modèle:Suppression Immédiate
r|Modèle:Portail logiciel libre|Modèle:Portail logiciels libres
r|Modèle:FlagIOCteam|Modèle:JO
r|Modèle:Utilisateur Projet/Humanitaire et Développement|Modèle:Utilisateur Projet/Humanitaire et développement
r|Modèle:Bus Optile/Transdev Vulaines/couleur fond/Documentation|Modèle:Bus Optile/défaut/couleur fond/Documentation
r|Modèle:User kn-*|Modèle:Utilisateur kn-*
r|Modèle:Palette Équipe des Îles Mariannes du Nord de football|Modèle:Palette Équipe des îles Mariannes du Nord de football
r|Modèle:Brunéi|Modèle:Brunei
r|Modèle:LLAARR|Modèle:LL.AA.RR.
r|Modèle:San Marin VBF|Modèle:Saint-Marin VBF
r|Modèle:Portail Monde quantique|Modèle:Portail monde quantique
r|Modèle:User ofr-1|Modèle:Utilisateur ofr-1
r|Modèle:NBT|Modèle:Nombre de bons thèmes
r|Modèle:Palette Crise ukrainienne de 2013-2015|Modèle:Palette Crise ukrainienne
r|Modèle:Country data BLR|Modèle:Country data Biélorussie
r|Modèle:Portail endurance automobile|Modèle:Portail Endurance automobile
r|Modèle:User mwl-*|Modèle:Utilisateur mwl-*
r|Modèle:Palette News Corporation|Modèle:Palette News Corp
r|Modèle:RSA (1912-1928)|Modèle:Afrique du Sud (1912-1928)
r|Modèle:User nrm|Modèle:Utilisateur nrm
r|Modèle:Syndicat de la Coupe de l'America|Modèle:Infobox Syndicat de la Coupe de l'America
r|Modèle:Catégorie Édition|Modèle:Catégorie édition
r|Modèle:User kab-0|Modèle:Utilisateur kab-0
r|Modèle:Utilisateur Papeete|Modèle:Utilisateur habite Papeete
r|Modèle:Mcduff|Modèle:Mcduff Salamon
r|Modèle:Ébauche/paramètres Salt Lake City|Modèle:Ébauche/paramètres Utah
r|Modèle:User tlh-*|Modèle:Utilisateur tlh-*
r|Modèle:UTC -5|Modèle:Utilisateur UTC-5
r|Modèle:Ébauche/paramètres personnalité politique Canada|Modèle:Ébauche/paramètres personnalité politique canadienne
r|Modèle:Utilisateur moderne|Modèle:Utilisateur rêve industriel moderne
r|Modèle:Country data ATG|Modèle:Country data Antigua-et-Barbuda
r|Modèle:Élément/Antimoine|Modèle:Infobox Élément/Antimoine
r|Modèle:Otsar Israël|Modèle:Otzar Israël
r|Modèle:CK|Modèle:Îles Cook
r|Modèle:Cladogram|Modèle:Cladogramme
r|Modèle:Portail occitanie|Modèle:Portail Occitanie
r|Modèle:CAN Kin-Ball|Modèle:CAN Kin-ball
r|Modèle:XGARE+CRSs|Modèle:LCF xGARE+CRSs
r|Modèle:Portail Sylviculture|Modèle:Portail bois et forêt
r|Modèle:Ébauche/paramètres Mato Grosso do Sul|Modèle:Ébauche/paramètres Brésil
r|Modèle:User rde-0|Modèle:Utilisateur rde-0
r|Modèle:Utilisateur Afrique|Modèle:Utilisateur aime Afrique
r|Modèle:Ébauche/paramètres Châteaux de France|Modèle:Ébauche/paramètres château de France
r|Modèle:BEL Kin-Ball|Modèle:BEL Kin-ball
r|Modèle:Portail Pétrole|Modèle:Portail énergie fossile
r|Modèle:Catégorie bande dessinée francophone|Modèle:Catégorie bande dessinée
r|Modèle:BG|Modèle:Bulgarie
r|Modèle:GS|Modèle:Géorgie du Sud-et-les Îles Sandwich du Sud
r|Modèle:Avancement E|Modèle:Avancement Ébauche
r|Modèle:Dernière version stable/Hurd|Modèle:Dernière version stable/GNU Hurd
r|Modèle:Ligne Semtao/couleur fond/Documentation|Modèle:Ligne Tao/couleur fond/Documentation
r|Modèle:Élément/Thorium|Modèle:Infobox Élément/Thorium
