id,lang,prefix,total,good,views,edits,users,admins,ts,loclang,images,loclanglink,activeusers,version,si_mainpage,si_base,si_sitename,si_generator,si_phpversion,si_phpsapi,si_dbtype,si_dbversion,si_rev,si_case,si_rights,si_lang,si_fallback8bitEncoding,si_writeapi,si_timezone,si_timeoffset,si_articlepath,si_scriptpath,si_script,si_variantarticlepath,si_server,si_wikiid,si_time,method,http,status,si_linkprefix,si_linktrail,si_git-hash,si_logo,si_favicon,si_servername,si_git-branch,ratio
275,Gan,gan,34428,6771,0,400350,66453,2,"2025-10-19 00:05:52",&#36123;&#35486;,40,&#36123;&#35486;,30,1.28.0-wmf.13,å°é¢,https://gan.wikipedia.org/wiki/%E5%B0%81%E9%9D%A2,ç¶­åŸºç™¾ç§‘,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,gan,,,UTC,,/wiki/$1,/w,/w/index.php,,//gan.wikipedia.org,ganwiki,,8,200,a,,,,//gan.wikipedia.org/static/images/project-logos/ganwiki.png,https://gan.wikipedia.org/static/favicon/wikipedia.ico,gan.wikipedia.org,,0.1967
113,Abkhazian,ab,32730,6474,0,157979,23526,2,"2025-10-19 00:05:46",&#1040;&#1191;&#1089;&#1091;&#1072;,9,&#1040;&#1191;&#1089;&#1091;&#1072;&#32;&#1073;&#1099;&#1079;&#1096;&#1241;&#1072;,43,1.28.0-wmf.13,"Ð˜Ñ…Ð°Ð´Ð¾Ñƒ Ð°Ð´Ð°ÒŸÑŒÐ°",https://ab.wikipedia.org/wiki/%D0%98%D1%85%D0%B0%D0%B4%D0%BE%D1%83_%D0%B0%D0%B4%D0%B0%D2%9F%D1%8C%D0%B0,ÐÐ²Ð¸ÐºÐ¸Ð¿ÐµÐ´Ð¸Ð°,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,ab,,,UTC,,/wiki/$1,/w,/w/index.php,,//ab.wikipedia.org,abwiki,,8,200,a,,,,//ab.wikipedia.org/static/images/project-logos/abwiki.png,https://ab.wikipedia.org/static/favicon/wikipedia.ico,ab.wikipedia.org,,0.1978
337,"Inari Sami",smn,27914,6471,,139012,6204,4,"2025-10-19 00:05:43",Anar&#226;&#353;kiel&#226;,0,,32,,OvdÃ¢sijÄ‘o,https://smn.wikipedia.org/wiki/Ovd%C3%A2sij%C4%91o,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,smn,,,Europe/Helsinki,,/wiki/$1,/w,/w/index.php,,//smn.wikipedia.org,smnwiki,,8,200,,,,,//smn.wikipedia.org/static/images/project-logos/smnwiki.png,https://smn.wikipedia.org/static/favicon/wikipedia.ico,smn.wikipedia.org,,0.2318
288,Picard,pcd,11982,6005,0,77915,20342,2,"2025-10-19 00:05:39",Picard,50,,36,1.28.0-wmf.13,Accueul,https://pcd.wikipedia.org/wiki/Accueul,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,pcd,,,UTC,,/wiki/$1,/w,/w/index.php,,//pcd.wikipedia.org,pcdwiki,,8,200,a,,,,//pcd.wikipedia.org/static/images/project-logos/pcdwiki.png,https://pcd.wikipedia.org/static/favicon/wikipedia.ico,pcd.wikipedia.org,,0.5012
90,Guarani,gn,14065,5971,0,135673,21607,2,"2025-10-19 00:05:41",Ava&#241;e'&#7869;,0,Ava&#241;e'&#7869;,48,1.28.0-wmf.13,"Kuatia Ã‘epyrÅ©ha",https://gn.wikipedia.org/wiki/Kuatia_%C3%91epyr%C5%A9ha,VikipetÃ£,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,gn,,,UTC,,/wiki/$1,/w,/w/index.php,,//gn.wikipedia.org,gnwiki,,8,200,a,,,,//gn.wikipedia.org/static/images/project-logos/gnwiki.png,https://gn.wikipedia.org/static/favicon/wikipedia.ico,gn.wikipedia.org,,0.4245
234,Franco-Proven&#231;al/Arpitan,frp,17978,5811,0,229590,18730,2,"2025-10-19 00:05:37",Arpitan,0,Arpitan,34,1.28.0-wmf.13,"VouiquipÃ¨dia:ReÃ§ua principÃ¢la",https://frp.wikipedia.org/wiki/Vouiquip%C3%A8dia:Re%C3%A7ua_princip%C3%A2la,VouiquipÃ¨dia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,frp,,,UTC,,/wiki/$1,/w,/w/index.php,,//frp.wikipedia.org,frpwiki,,8,200,a,,,,//frp.wikipedia.org/static/images/project-logos/frpwiki.png,https://frp.wikipedia.org/static/favicon/wikipedia.ico,frp.wikipedia.org,,0.3232
177,Komi,kv,19692,5725,0,147096,16256,1,"2025-10-19 00:05:32",&#1050;&#1086;&#1084;&#1080;,0,&#1050;&#1086;&#1084;&#1080;&#32;&#1082;&#1099;&#1074;,28,1.28.0-wmf.13,"ÐœÐµÐ´ÑˆÓ§Ñ€ Ð»Ð¸ÑÑ‚ Ð±Ð¾Ðº",https://kv.wikipedia.org/wiki/%D0%9C%D0%B5%D0%B4%D1%88%D3%A7%D1%80_%D0%BB%D0%B8%D1%81%D1%82_%D0%B1%D0%BE%D0%BA,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,kv,,,UTC,,/wiki/$1,/w,/w/index.php,,//kv.wikipedia.org,kvwiki,,8,200,a,,,,//kv.wikipedia.org/static/images/project-logos/kvwiki.png,https://kv.wikipedia.org/static/favicon/wikipedia.ico,kv.wikipedia.org,,0.2907
207,Udmurt,udm,20009,5715,0,128898,16828,2,"2025-10-19 00:05:34","&#1059;&#1076;&#1084;&#1091;&#1088;&#1090; &#1082;&#1099;&#1083;",8,&#1059;&#1076;&#1084;&#1091;&#1088;&#1090;_&#1082;&#1099;&#1083;,22,1.28.0-wmf.13,"ÐšÑƒÑ‚ÑÐºÐ¾Ð½ Ð±Ð°Ð¼",https://udm.wikipedia.org/wiki/%D0%9A%D1%83%D1%82%D1%81%D0%BA%D0%BE%D0%BD_%D0%B1%D0%B0%D0%BC,Ð’Ð¸ÐºÐ¸Ð¿ÐµÐ´Ð¸Ñ,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,udm,,,UTC,,/wiki/$1,/w,/w/index.php,,//udm.wikipedia.org,udmwiki,,8,200,a,,,,//udm.wikipedia.org/static/images/project-logos/udmwiki.png,https://udm.wikipedia.org/static/favicon/wikipedia.ico,udm.wikipedia.org,,0.2856
119,Kashubian,csb,8891,5495,2,190029,18707,3,"2025-10-19 00:05:28",Kasz&#235;bsczi,0,"Kasz&#235;bsczi j&#227;z&#235;k",25,1.28.0-wmf.13,"PrzÃ©dnÃ´ starna",https://csb.wikipedia.org/wiki/Prz%C3%A9dn%C3%B4_starna,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,csb,,,Europe/Warsaw,,/wiki/$1,/w,/w/index.php,,//csb.wikipedia.org,csbwiki,,8,200,a,,,,//csb.wikipedia.org/static/images/project-logos/csbwiki.png,https://csb.wikipedia.org/static/favicon/wikipedia.ico,csb.wikipedia.org,,0.6180
67,Aymara,ay,8881,5236,0,101832,18662,1,"2025-10-19 00:05:26",Aymar,0,Aymar_aru,38,1.28.0-wmf.13,"Nayriri uÃ±stawi",https://ay.wikipedia.org/wiki/Nayriri_u%C3%B1stawi,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,ay,,,UTC,,/wiki/$1,/w,/w/index.php,,//ay.wikipedia.org,aywiki,,8,200,a,,,,//ay.wikipedia.org/static/images/project-logos/aywiki.png,https://ay.wikipedia.org/static/favicon/wikipedia.ico,ay.wikipedia.org,,0.5896
182,Lao,lo,15670,5203,0,121143,21725,3,"2025-10-19 00:05:08",&#3749;&#3762;&#3751;,35,&#3742;&#3762;&#3754;&#3762;&#3749;&#3762;&#3751;,69,1.28.0-wmf.13,à»œà»‰àº²àº«àº¼àº±àº,https://lo.wikipedia.org/wiki/%E0%BB%9C%E0%BB%89%E0%BA%B2%E0%BA%AB%E0%BA%BC%E0%BA%B1%E0%BA%81,àº§àº´àºàº´àºžàºµà»€àº”àº,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,lo,,,UTC,,/wiki/$1,/w,/w/index.php,,//lo.wikipedia.org,lowiki,,8,200,a,,,,//lo.wikipedia.org/static/images/project-logos/lowiki.png,https://lo.wikipedia.org/static/favicon/wikipedia.ico,lo.wikipedia.org,,0.3320
241,Norman,nrm,10681,5055,0,220971,14768,1,"2025-10-19 00:05:24",Nouormand/Normaund,0,Normaund,18,1.28.0-wmf.13,"Page dÃ© garde",https://nrm.wikipedia.org/wiki/Page_d%C3%A9_garde,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,nrm,,,UTC,,/wiki/$1,/w,/w/index.php,,//nrm.wikipedia.org,nrmwiki,,8,200,a,,,,//nrm.wikipedia.org/static/images/project-logos/nrmwiki.png,https://nrm.wikipedia.org/static/favicon/wikipedia.ico,nrm.wikipedia.org,,0.4733
29,Anglo-Saxon,ang,20886,4969,0,224855,134653,1,"2025-10-19 00:05:21",Englisc,264,Englisc_spr&#483;c,47,1.28.0-wmf.13,Heafodtramet,https://ang.wikipedia.org/wiki/Heafodtramet,WikipÇ£dia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,ang,,,UTC,,/wiki/$1,/w,/w/index.php,,//ang.wikipedia.org,angwiki,,8,200,a,,,,//ang.wikipedia.org/static/images/project-logos/angwiki.png,https://ang.wikipedia.org/static/favicon/wikipedia.ico,ang.wikipedia.org,,0.2379
238,Papiamentu,pap,10291,4957,0,173751,17175,5,"2025-10-19 00:05:13",Papiamentu,0,Papiamentu,40,1.28.0-wmf.13,"PÃ¡gina Prinsipal",https://pap.wikipedia.org/wiki/P%C3%A1gina_Prinsipal,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,pap,,,UTC,,/wiki/$1,/w,/w/index.php,,//pap.wikipedia.org,papwiki,,8,200,a,,,,//pap.wikipedia.org/static/images/project-logos/papwiki.png,https://pap.wikipedia.org/static/favicon/wikipedia.ico,pap.wikipedia.org,,0.4817
163,Friulian,fur,11180,4876,0,181533,16152,2,"2025-10-19 00:05:17",Furlan,296,Lenghe_furlane,43,1.28.0-wmf.13,"Pagjine principÃ¢l",https://fur.wikipedia.org/wiki/Pagjine_princip%C3%A2l,Vichipedie,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,fur,,,Europe/Rome,,/wiki/$1,/w,/w/index.php,,//fur.wikipedia.org,furwiki,,8,200,a,,,,//fur.wikipedia.org/static/images/project-logos/furwiki.png,https://fur.wikipedia.org/static/favicon/wikipedia.ico,fur.wikipedia.org,,0.4361
126,Lingala,ln,11435,4822,0,133428,15016,4,"2025-10-19 00:05:19",Lingala,34,Ling&#225;la,32,1.28.0-wmf.13,"LokÃ¡sÃ¡ ya libosÃ³",https://ln.wikipedia.org/wiki/Lok%C3%A1s%C3%A1_ya_libos%C3%B3,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,ln,,,UTC,,/wiki/$1,/w,/w/index.php,,//ln.wikipedia.org,lnwiki,,8,200,a,,,,//ln.wikipedia.org/static/images/project-logos/lnwiki.png,https://ln.wikipedia.org/static/favicon/wikipedia.ico,ln.wikipedia.org,,0.4217
316,Livvi-Karelian,olo,13883,4625,,38634,8198,2,"2025-10-19 00:05:15","livvin kieli",0,,24,,PiÃ¤sivu,https://olo.wikipedia.org/wiki/Pi%C3%A4sivu,Wikipedii,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,olo,,,Europe/Moscow,,/wiki/$1,/w,/w/index.php,,//olo.wikipedia.org,olowiki,,8,200,,,,,//olo.wikipedia.org/static/images/project-logos/olowiki.png,https://olo.wikipedia.org/static/favicon/wikipedia.ico,olo.wikipedia.org,,0.3331
139,Twi,tw,8583,4621,0,134557,17607,3,"2025-10-19 00:05:00",Twi,0,Twi,31,1.28.0-wmf.13,"Kratafa Titiriw",https://tw.wikipedia.org/wiki/Kratafa_Titiriw,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,tw,,,UTC,,/wiki/$1,/w,/w/index.php,,//tw.wikipedia.org,twwiki,,8,200,a,,,,//tw.wikipedia.org/static/images/project-logos/akwiki.png,https://tw.wikipedia.org/static/favicon/wikipedia.ico,tw.wikipedia.org,,0.5384
321,"Lingua Franca Nova 2",lfn,7164,4475,,41919,15623,1,"2025-10-19 00:05:11","Lingua Franca Nova 2",0,"Lingua Franca Nova",38,,"Paje xef",https://lfn.wikipedia.org/wiki/Paje_xef,Vicipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,lfn,,,UTC,,/wiki/$1,/w,/w/index.php,,//lfn.wikipedia.org,lfnwiki,,8,200,,,,,//lfn.wikipedia.org/static/images/project-logos/lfnwiki.png,https://lfn.wikipedia.org/static/favicon/wikipedia.ico,lfn.wikipedia.org,,0.6247
301,Lezgian,lez,14852,4441,,97316,12297,3,"2025-10-19 00:05:06","Ð›ÐµÐ·Ð³Ð¸ Ñ‡Ð†Ð°Ð»",11,,20,1.28.0-wmf.13,"ÐšÑŒÐ¸Ð»Ð¸Ð½ Ñ‡Ñ‡Ð¸Ð½",https://lez.wikipedia.org/wiki/%D0%9A%D1%8C%D0%B8%D0%BB%D0%B8%D0%BD_%D1%87%D1%87%D0%B8%D0%BD,Ð’Ð¸ÐºÐ¸Ð¿ÐµÐ´Ð¸Ñ,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,lez,,,Europe/Moscow,,/wiki/$1,/w,/w/index.php,,//lez.wikipedia.org,lezwiki,,8,200,a,,,,//lez.wikipedia.org/static/images/project-logos/lezwiki.png,https://lez.wikipedia.org/static/favicon/wikipedia.ico,lez.wikipedia.org,,0.2990
99,Nahuatl,nah,13347,4282,621,523415,23981,2,"2025-10-19 00:05:04",N&#257;huatl,168,N&#257;huatlaht&#333;lli,26,1.28.0-wmf.13,CalÄ«xatl,https://nah.wikipedia.org/wiki/Cal%C4%ABxatl,Huiquipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,nah,,,UTC,,/wiki/$1,/w,/w/index.php,,//nah.wikipedia.org,nahwiki,,8,200,a,,,,//nah.wikipedia.org/static/images/project-logos/nahwiki.png,https://nah.wikipedia.org/static/favicon/wikipedia.ico,nah.wikipedia.org,,0.3208
286,Mirandese,mwl,10727,4280,0,105716,14687,1,"2025-10-19 00:05:02",Mirand&#233;s,0,,24,1.28.0-wmf.13,"BiquipÃ©dia:PÃ¡igina percipal",https://mwl.wikipedia.org/wiki/Biquip%C3%A9dia:P%C3%A1igina_percipal,BiquipÃ©dia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,mwl,,,UTC,,/wiki/$1,/w,/w/index.php,,//mwl.wikipedia.org,mwlwiki,,8,200,a,,,,//mwl.wikipedia.org/static/images/project-logos/mwlwiki.png,https://mwl.wikipedia.org/static/favicon/wikipedia.ico,mwl.wikipedia.org,,0.3990
179,Luganda,lg,8560,4253,0,42971,10270,1,"2025-10-19 00:04:36",Luganda,0,,44,1.28.0-wmf.13,"Olupapula Olusooka",https://lg.wikipedia.org/wiki/Olupapula_Olusooka,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,lg,,,UTC,,/wiki/$1,/w,/w/index.php,,//lg.wikipedia.org,lgwiki,,8,200,a,,,,//lg.wikipedia.org/static/images/project-logos/lgwiki.png,https://lg.wikipedia.org/static/favicon/wikipedia.ico,lg.wikipedia.org,,0.4968
271,"Saterland Frisian",stq,10818,4129,0,123707,14681,4,"2025-10-19 00:04:58",Seeltersk,381,Seeltersk,15,1.28.0-wmf.13,Haudsiede,https://stq.wikipedia.org/wiki/Haudsiede,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,stq,,,UTC,,/wiki/$1,/w,/w/index.php,,//stq.wikipedia.org,stqwiki,,8,200,a,,,,//stq.wikipedia.org/static/images/project-logos/stqwiki.png,https://stq.wikipedia.org/static/favicon/wikipedia.ico,stq.wikipedia.org,,0.3817
273,Extremaduran,ext,9109,4027,0,138666,19394,2,"2025-10-19 00:04:55",Estreme&#241;u,0,"Luenga estreme&#241;a",36,1.28.0-wmf.13,GÃ¼iquipedia:PortÃ¡,https://ext.wikipedia.org/wiki/G%C3%BCiquipedia:Port%C3%A1,GÃ¼iquipeya,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,ext,,,UTC,,/wiki/$1,/w,/w/index.php,,//ext.wikipedia.org,extwiki,,8,200,a,,,,//ext.wikipedia.org/static/images/project-logos/extwiki.png,https://ext.wikipedia.org/static/favicon/wikipedia.ico,ext.wikipedia.org,,0.4421
305,Tuvan,tyv,14267,3916,,50902,10520,1,"2025-10-19 00:04:42","&#1090;&#1099;&#1074;&#1072; &#1076;&#1099;&#1083;",0,,21,1.28.0-wmf.13,"ÐšÐ¾Ð» Ð°Ñ€Ñ‹Ð½",https://tyv.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BB_%D0%B0%D1%80%D1%8B%D0%BD,Ð’Ð¸ÐºÐ¸Ð¿ÐµÐ´Ð¸Ñ,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,tyv,,,Asia/Krasnoyarsk,,/wiki/$1,/w,/w/index.php,,//tyv.wikipedia.org,tyvwiki,,8,200,a,,,,//tyv.wikipedia.org/static/images/project-logos/tyvwiki.png,https://tyv.wikipedia.org/static/favicon/wikipedia.ico,tyv.wikipedia.org,,0.2745
146,Avar,av,18620,3908,0,96352,16871,2,"2025-10-19 00:04:49",&#1040;&#1074;&#1072;&#1088;,0,&#1052;&#1072;&#1075;&#73;&#1072;&#1088;&#1091;&#1083;&#32;&#1084;&#1072;&#1094;&#73;,39,1.28.0-wmf.13,"Ð‘ÐµÑ‚Ó€ÐµÑ€Ð°Ð± Ð³ÑŒÑƒÐ¼ÐµÑ€",https://av.wikipedia.org/wiki/%D0%91%D0%B5%D1%82%D3%80%D0%B5%D1%80%D0%B0%D0%B1_%D0%B3%D1%8C%D1%83%D0%BC%D0%B5%D1%80,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,av,,,UTC,,/wiki/$1,/w,/w/index.php,,//av.wikipedia.org,avwiki,,8,200,a,,,,//av.wikipedia.org/static/images/project-logos/avwiki.png,https://av.wikipedia.org/static/favicon/wikipedia.ico,av.wikipedia.org,,0.2099
359,"Ghanaian Pidgin",gpe,21140,3870,,80034,4061,2,"2025-10-19 00:04:12","Kroo brofo",0,,35,,"Main Page",https://gpe.wikipedia.org/wiki/Main_Page,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,gpe,,,Africa/Accra,,/wiki/$1,/w,/w/index.php,,//gpe.wikipedia.org,gpewiki,,8,200,,,,,//gpe.wikipedia.org/static/images/project-logos/gpewiki.png,https://gpe.wikipedia.org/static/favicon/wikipedia.ico,gpe.wikipedia.org,,0.1831
178,Ladino,lad,13563,3866,0,215101,23710,4,"2025-10-19 00:04:53",Dzhudezmo,21,"Lingua Judeo-Espa&#241;ola",29,1.28.0-wmf.13,"La Primera Hoja",https://lad.wikipedia.org/wiki/La_Primera_Hoja,Vikipedya,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,lad,,,UTC,,/wiki/$1,/w,/w/index.php,,//lad.wikipedia.org,ladwiki,,8,200,a,,,,//lad.wikipedia.org/static/images/project-logos/ladwiki.png,https://lad.wikipedia.org/static/favicon/wikipedia.ico,lad.wikipedia.org,,0.2850
131,Romansh,rm,9763,3798,0,167717,22505,2,"2025-10-19 00:04:51",Rumantsch,48,"Rumantsch dal Grischun",25,1.28.0-wmf.13,"Wikipedia:Pagina principala",https://rm.wikipedia.org/wiki/Wikipedia:Pagina_principala,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,rm,,,Europe/Berlin,,/wiki/$1,/w,/w/index.php,,//rm.wikipedia.org,rmwiki,,8,200,a,,,,//rm.wikipedia.org/static/images/project-logos/rmwiki.png,https://rm.wikipedia.org/static/favicon/wikipedia.ico,rm.wikipedia.org,,0.3890
307,"Goan Konkani",gom,8897,3640,,213922,11347,4,"2025-10-19 00:04:47","&#2327;&#2379;&#2306;&#2351;&#2330;&#2368; &#2325;&#2379;&#2306;&#2325;&#2339;&#2368; / G&#245;ychi Konknni",0,,21,1.28.0-wmf.13,"à¤®à¥à¤–à¥‡à¤² à¤ªà¤¾à¤¨",https://gom.wikipedia.org/wiki/%E0%A4%AE%E0%A5%81%E0%A4%96%E0%A5%87%E0%A4%B2_%E0%A4%AA%E0%A4%BE%E0%A4%A8,à¤µà¤¿à¤•à¤¿à¤ªà¥€à¤¡à¤¿à¤¯à¤¾,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,gom,,,Asia/Kolkata,,/wiki/$1,/w,/w/index.php,,//gom.wikipedia.org,gomwiki,,8,200,a,,,,//gom.wikipedia.org/static/images/project-logos/gomwiki.png,https://gom.wikipedia.org/static/favicon/wikipedia.ico,gom.wikipedia.org,,0.4091
317,Doteli,dty,22127,3626,,245822,7801,2,"2025-10-19 00:04:45",&#2337;&#2379;&#2335;&#2375;&#2354;&#2368;,3,,21,,"à¤®à¥à¤–à¥à¤¯ à¤ªà¤¨à¥à¤¨à¤¾",https://dty.wikipedia.org/wiki/%E0%A4%AE%E0%A5%81%E0%A4%96%E0%A5%8D%E0%A4%AF_%E0%A4%AA%E0%A4%A8%E0%A5%8D%E0%A4%A8%E0%A4%BE,à¤µà¤¿à¤•à¤¿à¤ªà¤¿à¤¡à¤¿à¤¯à¤¾,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,dty,,,Asia/Kathmandu,,/wiki/$1,/w,/w/index.php,,//dty.wikipedia.org,dtywiki,,8,200,,,,,//dty.wikipedia.org/static/images/project-logos/dtywiki.png,https://dty.wikipedia.org/static/favicon/wikipedia.ico,dty.wikipedia.org,,0.1639
294,Komi-Permyak,koi,13347,3469,0,63371,9571,1,"2025-10-19 00:04:40","&#1055;&#1077;&#1088;&#1077;&#1084; &#1050;&#1086;&#1084;&#1080; (Perem Komi)",0,,11,1.28.0-wmf.13,"ÐŸÐ¾Ð½Ð´Ó§Ñ‚Ñ‡Ð°Ð½ Ð»Ð¸ÑÑ‚Ð±Ð¾Ðº",https://koi.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BD%D0%B4%D3%A7%D1%82%D1%87%D0%B0%D0%BD_%D0%BB%D0%B8%D1%81%D1%82%D0%B1%D0%BE%D0%BA,Ð’Ð¸ÐºÐ¸Ð¿ÐµÐ´Ð¸Ñ,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,koi,,,Asia/Yekaterinburg,,/wiki/$1,/w,/w/index.php,,//koi.wikipedia.org,koiwiki,,8,200,a,,,,//koi.wikipedia.org/static/images/project-logos/koiwiki.png,https://koi.wikipedia.org/static/favicon/wikipedia.ico,koi.wikipedia.org,,0.2599
270,"Lower Sorbian",dsb,11626,3425,0,146550,20376,1,"2025-10-19 00:04:38",Dolnoserbski,0,Dolnoserb&#353;&#263;ina,29,1.28.0-wmf.13,"GÅ‚owny bok",https://dsb.wikipedia.org/wiki/G%C5%82owny_bok,Wikipedija,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,dsb,,,Europe/Berlin,,/wiki/$1,/w,/w/index.php,,//dsb.wikipedia.org,dsbwiki,,8,200,a,,,,//dsb.wikipedia.org/static/images/project-logos/dsbwiki.png,https://dsb.wikipedia.org/static/favicon/wikipedia.ico,dsb.wikipedia.org,,0.2946
361,Fon,fon,4956,3241,,28227,1873,2,"2025-10-19 00:03:57",&#x66;&#x254;&#x300;&#x6e;&#x67;&#x62;&egrave;,0,,25,,"WÃ©mÃ¡ NukÉ”ntÉ”n",https://fon.wikipedia.org/wiki/W%C3%A9m%C3%A1_Nuk%C9%94nt%C9%94n,Wikipedya,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,fon,,,Africa/Porto-Novo,,/wiki/$1,/w,/w/index.php,,//fon.wikipedia.org,fonwiki,,8,200,,,,,//fon.wikipedia.org/static/images/project-logos/fonwiki.png,https://fon.wikipedia.org/static/favicon/wikipedia.ico,fon.wikipedia.org,,0.6540
257,"Zamboanga Chavacano",cbk-zam,8988,3236,0,116828,15970,2,"2025-10-19 00:04:34",&#67;&#104;&#97;&#118;&#97;&#99;&#97;&#110;&#111;&#32;&#100;&#101;&#32;&#90;&#97;&#109;&#98;&#111;&#97;&#110;&#103;&#97;,0,Chavacano,21,1.28.0-wmf.13,"El Primero Pagina",https://cbk-zam.wikipedia.org/wiki/El_Primero_Pagina,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,cbk,,,UTC,,/wiki/$1,/w,/w/index.php,,//cbk-zam.wikipedia.org,cbk_zamwiki,,8,200,a,,,,//cbk-zam.wikipedia.org/static/images/project-logos/cbk_zamwiki.png,https://cbk-zam.wikipedia.org/static/favicon/wikipedia.ico,cbk-zam.wikipedia.org,,0.3600
160,Divehi,dv,12539,3189,0,136834,27358,2,"2025-10-19 00:04:32",&#1931;&#1960;&#1928;&#1964;&#1920;&#1960;&#1924;&#1958;&#1936;&#1968;,931,&#1931;&#1960;&#1928;&#1964;&#1920;&#1960;,37,1.28.0-wmf.13,"Þ‰Þ¦Þ‡Þ¨ ÞžÞ¦ÞŠÞ°Þ™Þ§",https://dv.wikipedia.org/wiki/%DE%89%DE%A6%DE%87%DE%A8_%DE%9E%DE%A6%DE%8A%DE%B0%DE%99%DE%A7,ÞˆÞ¨Þ†Þ¨Þ•Þ©Þ‘Þ¨Þ‡Þ§,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,dv,,,Indian/Maldives,,/wiki/$1,/w,/w/index.php,,//dv.wikipedia.org,dvwiki,,8,200,a,,,,//dv.wikipedia.org/static/images/project-logos/dvwiki.png,https://dv.wikipedia.org/static/favicon/wikipedia.ico,dv.wikipedia.org,,0.2543
